일시,평균기온(℃),최고기온(℃),최저기온(℃),평균습도(%rh),최저습도(%rh),강수량(mm),평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),실효습도(%),월,산불발생여부,산불발생건수,피해면적(ha)
2022-07-30,27.1,28.9,25.1,85.1,76.0,0.0,1.0,2.7,90.0,85.051,7,0,0,0.0
2022-07-31,26.4,27.1,25.5,91.8,89.0,11.8,0.7,1.9,320.0,89.81499999999998,7,0,0,0.0
2022-08-01,27.4,31.2,25.1,87.5,74.0,1.9,1.2,3.8,110.0,88.14999999999998,8,0,0,0.0
2022-08-02,28.5,32.1,26.3,85.4,71.0,5.5,1.1,3.8,320.0,86.259,8,0,0,0.0
2022-08-03,30.9,33.2,27.8,65.1,58.0,0.6,2.6,5.0,230.0,71.529,8,0,0,0.0
2022-08-04,31.1,35.6,27.3,68.5,50.0,2.8,1.8,3.2,340.0,69.573,8,0,0,0.0
2022-08-05,33.4,37.7,29.2,57.8,46.0,0.0,2.5,4.2,230.0,61.279,8,0,0,0.0
2022-08-06,33.0,36.8,30.3,61.3,49.0,0.0,2.1,3.5,200.0,61.218,8,0,0,0.0
2022-08-07,33.0,37.0,29.7,63.6,50.0,0.0,2.0,4.3,230.0,62.88099999999999,8,0,0,0.0
2022-08-08,29.5,31.8,26.9,73.9,63.0,21.6,2.6,6.3,230.0,70.475,8,0,0,0.0
2022-08-09,26.1,29.9,22.7,87.6,71.0,45.8,1.7,4.1,20.0,82.39099999999999,8,0,0,0.0
2022-08-10,24.2,26.3,21.7,89.1,77.0,61.9,1.1,3.0,320.0,86.97099999999999,8,0,0,0.0
2022-08-11,25.1,27.9,22.7,89.1,77.0,62.7,0.9,2.3,160.0,88.539,8,0,0,0.0
2022-08-12,27.7,32.2,23.1,73.9,49.0,0.0,1.3,2.5,110.0,78.415,8,0,0,0.0
2022-08-13,26.3,28.6,22.8,83.8,70.0,0.3,0.9,2.5,140.0,82.35,8,0,0,0.0
2022-08-14,27.3,30.8,24.7,83.5,67.0,1.5,1.0,2.6,70.0,83.056,8,0,0,0.0
2022-08-15,30.4,32.4,25.6,67.3,57.0,0.1,2.1,6.5,230.0,71.89299999999999,8,0,0,0.0
2022-08-16,28.7,31.7,25.2,71.5,55.0,0.3,2.4,4.7,230.0,71.869,8,0,0,0.0
2022-08-17,24.9,27.7,22.1,83.3,73.0,0.0,1.9,3.7,110.0,79.826,8,0,0,0.0
2022-08-18,25.8,30.1,20.7,76.1,65.0,0.0,1.6,2.9,250.0,76.954,8,0,0,0.0
2022-08-19,27.7,30.1,25.3,64.6,46.0,0.0,2.4,5.6,230.0,68.41599999999998,8,0,0,0.0
2022-08-20,25.0,30.0,21.8,83.1,73.0,0.0,1.5,4.0,230.0,78.91599999999998,8,0,0,0.0
2022-08-21,25.6,30.6,20.4,74.0,49.0,0.0,1.6,4.4,110.0,75.22500000000001,8,0,0,0.0
2022-08-22,28.2,33.3,21.8,68.5,49.0,0.0,1.4,3.6,200.0,70.50500000000001,8,0,0,0.0
2022-08-23,25.2,28.9,22.5,74.0,51.0,0.0,2.0,4.6,320.0,73.173,8,0,0,0.0
2022-08-24,23.1,26.0,21.2,80.8,66.0,0.0,1.2,3.2,180.0,78.375,8,0,0,0.0
2022-08-25,23.7,27.8,19.5,72.9,57.0,0.4,1.5,4.0,230.0,74.42500000000001,8,0,0,0.0
2022-08-26,25.7,30.7,21.3,60.8,43.0,0.0,1.8,3.0,230.0,65.016,8,0,0,0.0
2022-08-27,23.5,26.6,18.7,54.8,29.0,0.0,2.7,5.0,230.0,58.047,8,0,0,0.0
2022-08-28,22.2,27.3,16.8,60.8,37.0,0.0,2.2,3.9,250.0,59.963,8,0,0,0.0
2022-08-29,21.2,23.4,19.3,73.9,65.0,0.5,1.2,2.7,250.0,69.55,8,0,0,0.0
2022-08-30,19.8,21.0,18.2,90.5,69.0,58.9,1.0,2.6,230.0,84.03,8,0,0,0.0
2022-08-31,20.6,23.1,19.7,91.4,75.0,42.7,1.6,3.3,320.0,89.077,8,0,0,0.0
2022-09-01,23.1,29.3,18.3,75.6,49.0,0.0,1.4,2.7,250.0,79.752,9,0,0,0.0
2022-09-02,22.2,27.5,18.1,78.1,60.0,0.0,1.7,4.4,110.0,78.90299999999999,9,0,0,0.0
2022-09-03,23.0,26.8,19.2,77.3,56.0,0.0,1.7,4.7,110.0,77.764,9,0,0,0.0
2022-09-04,22.3,24.0,20.5,89.1,83.0,3.0,0.8,1.9,230.0,85.56499999999998,9,0,0,0.0
2022-09-05,21.0,25.0,18.7,92.9,85.0,63.4,1.7,4.1,290.0,90.604,9,0,0,0.0
2022-09-06,22.0,27.0,18.5,75.6,50.0,99.4,3.1,6.3,320.0,80.056,9,0,0,0.0
2022-09-07,24.1,29.2,18.9,54.1,32.0,0.0,2.0,3.8,250.0,62.166,9,0,0,0.0
2022-09-08,22.7,27.7,18.1,65.9,41.0,0.0,2.3,4.3,340.0,65.02900000000001,9,0,0,0.0
2022-09-09,21.8,27.8,16.0,68.8,48.0,0.0,1.7,2.8,290.0,67.395,9,0,0,0.0
2022-09-10,21.3,25.9,16.9,76.1,63.0,0.0,2.2,4.2,50.0,73.266,9,0,0,0.0
2022-09-11,22.8,26.0,20.2,80.5,68.0,0.0,1.6,3.9,50.0,78.363,9,0,0,0.0
2022-09-12,23.0,27.4,20.0,80.6,59.0,0.3,1.2,2.2,70.0,79.911,9,0,0,0.0
2022-09-13,23.3,26.1,21.4,84.5,74.0,0.0,1.0,2.6,70.0,83.188,9,0,0,0.0
2022-09-14,23.1,26.4,21.0,82.1,63.0,1.6,1.9,4.7,50.0,82.42699999999999,9,0,0,0.0
2022-09-15,22.9,26.8,20.2,78.8,59.0,0.0,1.5,3.3,180.0,79.91300000000001,9,0,0,0.0
2022-09-16,24.0,29.9,18.9,80.0,64.0,0.0,1.3,2.9,50.0,80.042,9,0,0,0.0
2022-09-17,25.6,29.9,22.0,83.3,69.0,0.0,1.1,3.7,50.0,82.289,9,0,0,0.0
2022-09-18,24.3,26.1,22.1,86.3,72.0,6.6,1.5,3.5,50.0,85.03399999999999,9,0,0,0.0
2022-09-19,20.7,23.8,17.6,82.5,61.0,28.2,3.5,6.4,50.0,83.241,9,0,0,0.0
2022-09-20,17.0,20.0,13.1,72.0,49.0,0.0,1.7,3.7,140.0,75.44,9,0,0,0.0
2022-09-21,17.2,23.3,11.9,70.9,45.0,0.0,2.1,5.3,160.0,72.394,9,0,0,0.0
2022-09-22,19.0,25.0,12.2,67.9,43.0,0.0,2.0,4.4,160.0,69.225,9,0,0,0.0
2022-09-23,20.8,28.6,16.4,55.5,35.0,0.0,2.8,5.9,270.0,59.553,9,0,0,0.0
2022-09-24,20.2,26.6,15.2,48.3,23.0,0.0,2.3,4.6,270.0,51.79,9,0,0,0.0
2022-09-25,19.4,25.2,15.6,64.9,52.0,0.0,1.9,3.8,290.0,61.012,9,0,0,0.0
2022-09-26,20.7,26.7,16.4,63.8,42.0,0.0,2.0,3.9,290.0,62.686,9,0,0,0.0
2022-09-27,19.9,25.9,15.0,72.9,56.0,0.0,1.7,3.2,290.0,69.782,9,0,0,0.0
2022-09-28,19.7,25.6,13.9,66.5,52.0,0.0,1.6,3.9,290.0,67.54299999999999,9,0,0,0.0
2022-09-29,22.3,28.5,17.5,60.9,37.0,0.0,2.1,4.3,290.0,62.947,9,0,0,0.0
2022-09-30,23.9,30.8,18.0,53.5,31.0,0.0,2.0,3.5,290.0,56.472,9,0,0,0.0
2022-10-01,24.8,32.8,19.7,44.0,24.0,0.0,2.3,3.8,290.0,47.758,10,0,0,0.0
2022-10-02,20.6,23.4,18.0,75.4,63.0,3.1,1.6,3.6,290.0,67.152,10,0,0,0.0
2022-10-03,20.5,22.8,17.9,86.6,78.0,0.3,1.1,3.5,50.0,80.38499999999999,10,0,0,0.0
2022-10-04,17.0,22.2,13.3,95.4,89.0,116.9,1.6,4.2,50.0,90.698,10,0,0,0.0
2022-10-05,13.1,13.6,12.6,95.8,93.0,41.0,1.0,2.7,160.0,94.46399999999998,10,0,0,0.0
2022-10-06,14.0,14.9,12.9,95.1,91.0,30.2,1.4,5.6,50.0,95.006,10,0,0,0.0
2022-10-07,13.3,14.8,12.0,93.0,85.0,40.0,2.5,7.6,70.0,93.688,10,0,0,0.0
2022-10-08,14.0,18.6,11.3,78.9,56.0,0.0,2.0,4.8,180.0,83.361,10,0,0,0.0
2022-10-09,15.5,20.6,11.6,75.0,57.0,0.7,1.9,5.5,290.0,77.643,10,0,0,0.0
2022-10-10,12.9,15.5,9.7,53.0,38.0,0.0,4.9,9.4,270.0,60.413,10,0,0,0.0
2022-10-11,14.3,20.8,9.4,54.4,34.0,0.0,3.1,6.1,270.0,56.297,10,0,0,0.0
2022-10-12,15.4,22.0,9.4,66.3,48.0,0.0,2.6,4.6,290.0,63.25,10,0,0,0.0
2022-10-13,16.8,23.8,11.6,67.6,46.0,0.0,2.0,4.1,160.0,65.978,10,0,0,0.0
2022-10-14,16.9,23.2,11.5,74.6,52.0,0.0,1.2,3.3,140.0,72.013,10,0,0,0.0
2022-10-15,18.6,24.1,13.5,73.6,54.0,0.0,1.3,3.1,140.0,73.161,10,0,0,0.0
2022-10-16,18.1,20.5,15.0,74.8,49.0,0.0,1.5,5.1,270.0,74.32999999999998,10,0,0,0.0
2022-10-17,15.2,19.8,10.0,58.5,46.0,0.0,2.8,6.3,50.0,63.3,10,0,0,0.0
2022-10-18,11.4,16.6,7.3,55.3,41.0,0.0,2.9,4.2,290.0,57.854,10,0,0,0.0
2022-10-19,11.8,17.8,6.9,49.0,27.0,0.0,2.0,3.2,290.0,51.699,10,0,0,0.0
2022-10-20,16.5,24.0,9.2,38.6,22.0,0.0,2.1,4.3,270.0,42.446000000000005,10,0,0,0.0
2022-10-21,19.1,23.8,15.5,27.9,19.0,0.0,3.0,5.3,270.0,32.339,10,0,0,0.0
2022-10-22,19.6,24.9,15.7,35.4,16.0,0.0,2.4,4.6,270.0,34.532,10,0,0,0.0
2022-10-23,12.6,16.1,8.8,85.1,62.0,29.6,1.6,4.7,50.0,69.761,10,0,0,0.0
2022-10-24,8.5,9.7,7.6,86.1,75.0,19.3,2.3,5.3,50.0,80.60499999999999,10,0,0,0.0
2022-10-25,9.9,13.3,7.5,79.6,62.0,1.9,2.0,4.0,50.0,79.95899999999999,10,0,0,0.0
2022-10-26,13.7,21.2,6.9,59.6,40.0,0.0,1.9,3.6,250.0,66.22,10,0,0,0.0
2022-10-27,15.8,22.1,11.9,60.3,32.0,0.0,2.1,4.0,290.0,62.285,10,0,0,0.0
2022-10-28,13.4,14.1,12.7,88.9,81.0,10.2,0.8,2.2,230.0,80.85,10,0,0,0.0
2022-10-29,13.2,17.9,9.5,83.0,67.0,0.0,1.5,3.2,290.0,81.889,10,0,0,0.0
2022-10-30,13.2,18.3,10.3,75.9,54.0,0.0,1.8,3.2,290.0,77.762,10,0,0,0.0
2022-10-31,14.1,20.0,10.0,71.5,51.0,0.0,2.1,4.9,180.0,73.70700000000001,10,0,0,0.0
2022-11-01,16.3,22.9,10.7,58.1,40.0,0.0,1.8,3.3,270.0,62.773,11,0,0,0.0
2022-11-02,14.5,20.9,10.3,55.0,30.0,0.0,1.9,3.9,290.0,57.40200000000001,11,0,0,0.0
2022-11-03,13.8,18.1,11.5,45.1,37.0,0.0,2.4,4.9,270.0,48.782,11,0,0,0.0
2022-11-04,9.1,13.4,5.9,41.6,25.0,0.0,2.6,4.4,50.0,43.733,11,0,0,0.0
2022-11-05,10.4,17.2,4.0,29.1,19.0,0.0,2.2,3.9,270.0,33.497,11,0,0,0.0
2022-11-06,11.7,17.7,7.5,47.6,31.0,0.0,2.0,3.5,290.0,43.405,11,0,0,0.0
2022-11-07,13.7,19.6,7.9,43.6,28.0,0.0,2.1,4.2,290.0,43.325,11,0,0,0.0
2022-11-08,13.9,19.7,10.0,54.1,37.0,0.0,1.8,3.3,270.0,50.795,11,0,0,0.0
2022-11-09,16.0,22.4,10.7,41.4,16.0,0.0,2.6,5.2,290.0,44.28,11,0,0,0.0
2022-11-10,15.7,20.8,12.5,58.0,36.0,0.0,2.3,5.4,20.0,53.975,11,0,0,0.0
2022-11-11,15.6,20.5,12.4,80.5,65.0,3.0,1.3,3.1,180.0,72.47099999999999,11,0,0,0.0
2022-11-12,19.4,26.5,9.9,63.9,40.0,0.2,2.1,6.3,250.0,66.132,11,0,0,0.0
2022-11-13,13.4,21.2,9.7,87.0,64.0,28.7,2.2,6.4,50.0,81.055,11,0,0,0.0
2022-11-14,11.5,16.9,8.2,66.0,43.0,0.0,2.1,4.0,270.0,70.488,11,0,0,0.0
2022-11-15,11.3,16.2,7.0,48.0,29.0,0.0,2.7,5.1,290.0,54.807,11,0,0,0.0
2022-11-16,11.8,17.3,7.9,49.0,27.0,0.0,2.1,4.4,270.0,51.13,11,0,0,0.0
2022-11-17,12.2,18.5,8.1,51.6,35.0,0.0,1.8,3.7,290.0,51.26,11,0,0,0.0
2022-11-18,13.3,20.5,9.7,51.6,27.0,0.0,2.4,3.9,290.0,51.31,11,0,0,0.0
2022-11-19,12.5,18.0,9.6,67.8,50.0,0.0,2.1,4.1,180.0,62.862,11,0,0,0.0
2022-11-20,12.9,20.7,8.7,66.3,41.0,0.0,1.4,3.5,290.0,65.13,11,0,0,0.0
2022-11-21,14.9,20.7,9.3,57.4,41.0,0.0,2.0,3.8,290.0,59.734,11,0,0,0.0
2022-11-22,12.8,17.0,8.9,67.0,46.0,4.2,1.6,3.8,290.0,65.05499999999999,11,0,0,0.0
2022-11-23,11.7,14.0,9.3,86.1,75.0,19.6,1.5,3.5,50.0,79.67699999999999,11,0,0,0.0
2022-11-24,11.1,17.2,7.6,64.4,43.0,0.0,2.0,3.8,290.0,68.71199999999999,11,0,0,0.0
2022-11-25,16.0,21.6,9.6,36.6,20.0,0.0,4.2,11.1,270.0,46.537,11,1,1,1.0
2022-11-26,12.9,17.0,6.9,30.4,13.0,0.0,3.6,9.0,270.0,35.690999999999995,11,0,0,0.0
2022-11-27,9.4,15.0,4.5,38.8,20.0,0.0,1.9,4.1,290.0,37.734,11,0,0,0.0
2022-11-28,10.8,15.9,4.7,66.8,33.0,3.4,1.0,2.3,50.0,57.746,11,0,0,0.0
2022-11-29,11.5,15.6,6.6,59.8,24.0,3.2,2.0,6.4,270.0,58.84799999999999,11,0,0,0.0
2022-11-30,0.4,6.6,-3.0,29.1,19.0,0.0,3.4,6.7,270.0,38.17,11,0,0,0.0
2022-12-01,-1.1,5.3,-5.3,32.9,23.0,0.0,2.9,5.1,270.0,35.04,12,0,0,0.0
2022-12-02,0.6,6.2,-4.7,35.3,14.0,0.0,2.6,4.8,290.0,35.120999999999995,12,0,0,0.0
2022-12-03,6.3,10.3,0.2,50.0,36.0,0.0,3.7,7.0,250.0,45.236,12,0,0,0.0
2022-12-04,2.4,5.7,-0.1,31.3,17.0,0.0,2.0,4.5,270.0,35.368,12,0,0,0.0
2022-12-05,1.7,7.5,-0.7,29.9,19.0,0.0,2.3,4.7,270.0,31.749,12,1,1,0.02
2022-12-06,2.7,7.4,-1.5,46.5,34.0,0.0,2.7,5.1,290.0,42.221,12,0,0,0.0
2022-12-07,6.8,10.7,3.2,43.4,28.0,0.0,3.3,7.4,290.0,42.712,12,0,0,0.0
2022-12-08,7.6,12.5,4.4,35.9,22.0,0.0,2.5,4.5,290.0,37.962,12,0,0,0.0
2022-12-09,6.9,10.9,3.8,49.1,31.0,0.0,2.8,5.0,270.0,45.983,12,0,0,0.0
2022-12-10,5.9,11.2,2.2,48.6,30.0,0.0,2.4,4.3,270.0,47.655,12,0,0,0.0
2022-12-11,5.3,10.4,1.9,55.8,42.0,0.0,2.6,4.4,290.0,53.29399999999999,12,0,0,0.0
2022-12-12,6.4,13.5,2.4,53.9,26.0,0.0,2.8,5.2,320.0,53.765,12,0,0,0.0
2022-12-13,3.6,6.3,-1.3,50.5,31.0,0.0,3.4,7.2,290.0,51.49399999999999,12,0,0,0.0
2022-12-14,-4.7,-1.3,-7.7,27.8,21.0,0.0,4.0,7.5,290.0,35.007000000000005,12,0,0,0.0
2022-12-15,0.1,3.5,-5.2,53.4,36.0,0.0,2.5,4.8,270.0,48.09199999999999,12,0,0,0.0
2022-12-16,0.5,6.1,-3.9,30.3,17.0,0.0,2.1,4.7,270.0,35.351,12,0,0,0.0
2022-12-17,-2.9,1.4,-7.0,28.3,19.0,0.0,3.4,6.6,290.0,30.442,12,0,0,0.0
2022-12-18,-5.8,-1.4,-9.1,28.8,18.0,0.0,3.4,5.7,290.0,29.543000000000003,12,0,0,0.0
2022-12-19,-3.0,2.4,-7.5,36.1,23.0,0.0,3.2,5.5,270.0,33.92,12,0,0,0.0
2022-12-20,1.4,7.2,-3.7,31.9,20.0,0.0,2.7,5.4,270.0,32.415,12,0,0,0.0
2022-12-21,4.7,9.2,1.6,53.4,33.0,0.0,2.7,5.2,270.0,47.151,12,0,0,0.0
2022-12-22,-3.8,2.8,-8.9,41.6,32.0,0.0,4.0,7.0,270.0,43.11599999999999,12,0,0,0.0
2022-12-23,-8.4,-5.3,-11.3,42.5,34.0,0.0,5.3,7.0,270.0,42.76499999999999,12,0,0,0.0
2022-12-24,-0.7,6.9,-8.6,46.6,31.0,0.0,3.4,5.9,290.0,45.63399999999999,12,0,0,0.0
2022-12-25,2.1,7.5,-1.0,41.6,35.0,0.0,3.0,4.7,290.0,42.663,12,1,1,0.03
2022-12-26,1.7,8.6,-2.6,42.8,25.0,0.0,2.8,5.2,290.0,42.817,12,0,0,0.0
2022-12-27,3.2,10.6,-1.5,35.4,18.0,0.0,3.2,5.2,290.0,37.65,12,0,0,0.0
2022-12-28,1.5,5.2,-2.1,40.9,23.0,0.0,3.9,7.1,290.0,39.95399999999999,12,0,0,0.0
2022-12-29,0.2,6.9,-3.9,36.5,19.0,0.0,2.7,5.2,270.0,37.492,12,0,0,0.0
2022-12-30,2.1,7.9,-1.0,43.8,27.0,0.0,2.9,5.3,270.0,41.88499999999999,12,0,0,0.0
2022-12-31,2.4,6.0,-1.8,44.0,34.0,0.0,4.0,6.8,270.0,43.34199999999999,12,0,0,0.0
2023-01-01,4.8,10.2,1.0,32.0,19.1,0.0,3.0,4.9,270.0,35.361,1,0,0,0.0
2023-01-02,1.6,7.7,-2.0,26.0,16.1,0.0,2.6,5.1,290.0,28.994,1,0,0,0.0
2023-01-03,1.3,7.5,-1.6,26.0,14.1,0.0,3.6,5.1,290.0,26.96,1,0,0,0.0
2023-01-04,2.5,8.0,-1.3,22.0,14.2,0.0,3.0,6.0,290.0,23.38,1,0,0,0.0
2023-01-05,3.6,10.3,-2.1,32.4,20.0,0.0,2.4,4.5,290.0,29.68,1,0,0,0.0
2023-01-06,5.5,11.1,0.9,34.6,22.0,0.0,2.3,4.1,270.0,33.02,1,0,0,0.0
2023-01-07,4.5,9.0,2.4,61.0,42.0,0.3,2.1,5.1,270.0,52.548,1,0,0,0.0
2023-01-08,5.9,12.0,0.9,38.5,20.0,0.0,2.9,5.0,290.0,42.544,1,0,0,0.0
2023-01-09,6.9,13.0,2.9,51.9,35.0,0.0,2.0,5.6,50.0,49.338,1,1,1,0.06
2023-01-10,6.9,13.4,1.0,48.0,29.0,0.0,2.3,6.9,270.0,48.505,1,0,0,0.0
2023-01-11,10.8,16.0,7.2,21.1,16.0,0.0,3.6,7.1,270.0,29.158,1,0,0,0.0
2023-01-12,12.7,18.7,8.6,27.8,16.0,0.0,2.4,5.6,270.0,28.597,1,0,0,0.0
2023-01-13,9.3,12.6,8.0,78.1,26.0,8.1,1.5,3.4,50.0,63.14699999999999,1,0,0,0.0
2023-01-14,5.4,8.5,1.7,94.4,90.0,43.4,1.8,3.6,70.0,84.279,1,0,0,0.0
2023-01-15,1.4,2.8,0.9,95.8,90.0,26.1,1.1,2.6,20.0,92.241,1,0,0,0.0
2023-01-16,0.4,4.2,-3.0,65.9,49.0,0.0,2.9,4.1,270.0,74.24100000000001,1,0,0,0.0
2023-01-17,-0.8,4.4,-3.6,50.1,35.0,0.0,2.7,4.7,270.0,57.788,1,0,0,0.0
2023-01-18,1.1,5.7,-1.4,49.8,35.0,0.0,1.9,3.6,270.0,52.367,1,0,0,0.0
2023-01-19,1.7,6.1,-2.0,45.3,36.0,0.0,2.8,5.6,270.0,47.154,1,0,0,0.0
2023-01-20,1.3,4.7,-3.1,35.0,20.0,0.0,3.5,6.3,290.0,38.549,1,0,0,0.0
2023-01-21,-0.8,4.7,-5.3,28.6,16.0,0.0,2.9,6.0,270.0,31.685,1,0,0,0.0
2023-01-22,1.7,6.4,-1.5,45.6,32.0,0.0,1.7,3.9,290.0,41.449000000000005,1,0,0,0.0
2023-01-23,3.8,9.8,0.0,53.3,31.0,0.0,1.9,3.9,290.0,49.48199999999999,1,0,0,0.0
2023-01-24,-8.4,0.8,-12.9,30.0,22.0,0.0,3.7,6.4,270.0,35.71,1,0,0,0.0
2023-01-25,-7.2,-0.7,-14.0,29.3,15.0,0.0,3.3,5.0,290.0,31.609,1,0,0,0.0
2023-01-26,-2.4,1.1,-6.7,54.8,40.0,0.0,1.7,4.6,290.0,47.91899999999999,1,0,0,0.0
2023-01-27,-3.3,0.8,-6.9,39.6,24.0,0.0,3.1,6.6,320.0,41.631,1,0,0,0.0
2023-01-28,-3.5,1.5,-8.5,35.1,23.0,0.0,3.2,5.5,290.0,37.205,1,0,0,0.0
2023-01-29,0.4,4.6,-4.0,46.6,30.0,0.0,2.7,6.3,290.0,44.056,1,0,0,0.0
2023-01-30,1.7,7.5,-1.9,37.1,23.0,0.0,2.1,4.5,50.0,38.935,1,0,0,0.0
2023-01-31,5.8,10.3,-0.2,39.8,24.0,0.0,3.0,5.3,270.0,39.59499999999999,1,0,0,0.0
2023-02-01,5.4,9.8,-0.9,38.4,22.0,0.0,2.2,6.0,290.0,38.835,2,0,0,0.0
2023-02-02,0.6,5.1,-3.0,50.8,32.0,0.0,1.8,4.2,290.0,47.139,2,0,0,0.0
2023-02-03,1.4,6.2,-1.7,54.1,43.0,0.0,2.3,3.6,50.0,51.912000000000006,2,0,0,0.0
2023-02-04,3.0,8.6,-2.0,30.3,18.0,0.0,2.4,3.9,290.0,36.738,2,0,0,0.0
2023-02-05,5.1,10.2,0.9,35.0,21.0,0.0,3.1,5.1,270.0,35.871,2,0,0,0.0
2023-02-06,6.8,13.2,2.4,39.3,19.0,0.0,1.8,3.3,290.0,38.254,2,0,0,0.0
2023-02-07,4.0,7.5,1.0,63.5,47.0,0.0,2.2,4.5,50.0,55.669,2,0,0,0.0
2023-02-08,3.3,9.6,-0.4,67.3,44.0,0.0,1.9,3.9,290.0,63.61099999999999,2,0,0,0.0
2023-02-09,3.6,7.9,-0.5,59.9,47.0,0.0,1.8,4.1,290.0,61.014,2,0,0,0.0
2023-02-10,3.2,5.6,0.2,88.4,71.0,4.6,1.4,3.6,50.0,80.476,2,0,0,0.0
2023-02-11,5.8,11.7,-0.6,64.5,43.0,0.0,1.8,4.1,270.0,69.042,2,0,0,0.0
2023-02-12,7.7,10.4,5.4,56.8,35.0,1.1,2.3,4.7,50.0,60.645,2,0,0,0.0
2023-02-13,4.0,6.2,2.1,93.6,88.0,15.1,1.1,2.9,20.0,84.047,2,0,0,0.0
2023-02-14,2.2,4.0,0.6,78.5,48.0,0.4,2.3,5.9,70.0,79.58099999999999,2,0,0,0.0
2023-02-15,1.4,4.8,0.2,89.8,78.0,15.0,1.2,3.0,50.0,86.81599999999999,2,0,0,0.0
2023-02-16,4.2,10.2,-1.6,63.6,45.0,0.0,2.4,6.3,270.0,70.78299999999999,2,0,0,0.0
2023-02-17,7.6,13.6,3.5,47.0,29.0,0.0,2.4,4.9,290.0,54.261,2,0,0,0.0
2023-02-18,8.8,11.1,6.0,50.5,29.0,0.0,1.1,4.9,270.0,51.896,2,0,0,0.0
2023-02-19,8.6,12.8,3.8,37.0,23.0,0.0,3.4,5.5,270.0,41.198,2,0,0,0.0
2023-02-20,3.2,8.7,-0.7,35.0,15.0,0.0,2.7,6.5,50.0,36.845,2,0,0,0.0
2023-02-21,1.2,5.9,-3.0,48.8,36.0,0.0,2.0,3.5,290.0,45.265,2,0,0,0.0
2023-02-22,6.0,13.5,-3.8,38.4,16.0,0.0,3.0,6.4,290.0,40.2,2,0,0,0.0
2023-02-23,9.4,14.1,5.6,37.5,27.0,0.0,2.6,5.5,270.0,38.396,2,0,0,0.0
2023-02-24,6.7,12.0,3.7,55.3,33.0,0.0,2.5,5.9,50.0,50.362,2,0,0,0.0
2023-02-25,2.1,3.7,-0.7,81.9,65.0,2.3,2.1,5.4,50.0,72.167,2,0,0,0.0
2023-02-26,5.5,12.5,-1.4,45.9,24.0,0.0,1.9,3.9,290.0,53.506,2,0,0,0.0
2023-02-27,12.2,19.6,2.3,23.3,10.0,0.0,3.0,5.7,270.0,32.882,2,0,0,0.0
2023-02-28,12.2,16.9,9.5,25.9,12.0,0.0,4.7,8.6,290.0,28.46,2,0,0,0.0
2023-03-01,9.9,13.7,5.9,43.9,27.0,0.0,2.9,5.8,290.0,38.918,3,0,0,0.0
2023-03-02,5.1,8.6,1.0,39.1,28.0,0.0,2.2,5.2,50.0,38.662,3,0,0,0.0
2023-03-03,10.5,17.5,4.4,30.8,20.0,0.0,3.3,5.4,270.0,33.230000000000004,3,0,0,0.0
2023-03-04,9.4,14.2,4.8,52.0,34.0,0.0,2.0,4.2,290.0,46.614,3,0,0,0.0
2023-03-05,10.4,18.4,2.4,54.3,39.0,0.0,1.6,2.9,270.0,51.739,3,0,0,0.0
2023-03-06,15.6,20.6,11.3,22.4,14.0,0.0,3.4,5.0,270.0,31.104,3,0,0,0.0
2023-03-07,18.7,24.2,13.9,32.9,24.0,0.0,3.7,6.3,270.0,32.871,3,0,0,0.0
2023-03-08,17.9,22.1,15.0,37.5,21.0,0.0,4.1,7.8,270.0,36.026999999999994,3,0,0,0.0
2023-03-09,10.5,15.0,7.6,80.1,51.0,0.0,1.6,5.0,50.0,66.54499999999999,3,0,0,0.0
2023-03-10,12.8,19.7,5.8,75.1,53.0,0.0,1.4,3.4,160.0,72.20199999999998,3,0,0,0.0
2023-03-11,11.3,16.5,9.4,85.5,65.0,0.0,1.9,4.5,50.0,81.60199999999999,3,0,0,0.0
2023-03-12,8.8,12.3,2.4,74.8,40.0,3.2,2.1,6.0,20.0,77.12,3,0,0,0.0
2023-03-13,6.2,11.9,0.3,28.9,16.0,0.0,3.7,6.1,290.0,43.428,3,0,0,0.0
2023-03-14,11.8,17.8,7.7,29.5,22.0,0.0,2.7,6.0,270.0,34.231,3,0,0,0.0
2023-03-15,15.5,22.2,6.3,41.0,29.0,0.0,2.6,5.8,250.0,38.867,3,0,0,0.0
2023-03-16,8.4,15.3,4.0,37.0,15.0,0.0,2.4,6.9,290.0,37.032,3,0,0,0.0
2023-03-17,8.1,12.8,3.2,46.8,35.0,0.0,2.0,3.8,270.0,43.91499999999999,3,0,0,0.0
2023-03-18,9.8,15.6,4.4,51.6,31.0,0.0,1.5,2.6,70.0,49.3,3,0,0,0.0
2023-03-19,13.0,19.0,7.3,38.5,21.0,0.0,2.2,3.8,290.0,41.656,3,0,0,0.0
2023-03-20,15.4,21.3,10.2,29.3,11.0,0.0,2.1,4.4,230.0,33.226,3,0,0,0.0
2023-03-21,16.7,22.8,10.8,35.8,21.0,0.0,2.1,4.8,270.0,35.163,3,0,0,0.0
2023-03-22,15.3,23.1,7.2,62.4,38.0,0.1,1.5,3.6,50.0,54.04600000000001,3,0,0,0.0
2023-03-23,12.3,14.8,8.8,84.3,75.0,5.5,2.0,5.7,50.0,74.875,3,0,0,0.0
